21.345	7.7396e-08
21.338	7.7444e-08
21.331	7.7491e-08
21.324	7.7538e-08
21.317	7.7586e-08
21.31	7.7633e-08
21.303	7.7681e-08
21.296	7.7728e-08
21.288	7.7775e-08
21.281	7.7823e-08
21.274	7.7871e-08
21.267	7.7918e-08
21.26	7.7966e-08
21.253	7.8018e-08
21.246	7.8065e-08
21.239	7.8113e-08
21.232	7.8161e-08
21.225	7.8209e-08
21.218	7.8256e-08
21.21	7.8309e-08
21.203	7.8356e-08
21.196	7.8404e-08
21.189	7.8452e-08
21.182	7.85e-08
21.175	7.8553e-08
21.168	7.8601e-08
21.161	7.8649e-08
21.154	7.8697e-08
21.147	7.8745e-08
21.14	7.8797e-08
21.133	7.8845e-08
21.126	7.8894e-08
21.119	7.8942e-08
21.112	7.899e-08
21.105	7.9043e-08
21.098	7.9091e-08
21.091	7.9139e-08
21.083	7.9188e-08
21.076	7.9236e-08
21.069	7.9289e-08
21.062	7.9337e-08
21.055	7.9386e-08
21.048	7.9434e-08
21.041	7.9487e-08
21.034	7.9536e-08
21.027	7.9585e-08
21.02	7.9633e-08
21.013	7.9682e-08
21.006	7.9735e-08
20.999	7.9784e-08
20.992	7.9832e-08
20.985	7.9881e-08
20.978	7.993e-08
20.971	7.9983e-08
20.964	8.0032e-08
20.957	8.0081e-08
20.95	8.013e-08
20.943	8.0179e-08
20.936	8.0233e-08
20.929	8.0282e-08
20.922	8.0331e-08
20.915	8.038e-08
20.908	8.0433e-08
20.901	8.0482e-08
20.894	8.0532e-08
20.887	8.0581e-08
20.881	8.063e-08
20.874	8.0684e-08
20.867	8.0733e-08
20.86	8.0782e-08
20.853	8.0832e-08
20.846	8.0881e-08
20.839	8.0935e-08
20.832	8.0985e-08
20.825	8.1034e-08
20.818	8.1084e-08
20.811	8.1138e-08
20.804	8.1187e-08
20.797	8.1237e-08
20.79	8.1286e-08
20.783	8.1336e-08
20.776	8.139e-08
20.769	8.144e-08
20.762	8.149e-08
20.756	8.154e-08
20.749	8.1589e-08
20.742	8.1644e-08
20.735	8.1694e-08
20.728	8.1744e-08
20.721	8.1794e-08
20.714	8.1848e-08
20.707	8.1898e-08
20.7	8.1948e-08
20.693	8.1998e-08
20.686	8.2048e-08
20.679	8.2103e-08
20.673	8.2153e-08
20.666	8.2203e-08
20.659	8.2254e-08
20.652	8.2304e-08
20.645	8.2359e-08
20.638	8.2409e-08
20.631	8.2459e-08
20.624	8.251e-08
20.617	8.2565e-08
20.611	8.2615e-08
20.604	8.2666e-08
20.597	8.2716e-08
20.59	8.2767e-08
20.583	8.2822e-08
20.576	8.2873e-08
20.569	8.2923e-08
20.563	8.2974e-08
20.556	8.3025e-08
20.549	8.308e-08
20.542	8.3131e-08
20.535	8.3181e-08
20.528	8.3232e-08
20.521	8.3288e-08
20.515	8.3339e-08
20.508	8.339e-08
20.501	8.344e-08
20.494	8.3491e-08
20.487	8.3547e-08
20.48	8.3598e-08
20.474	8.3649e-08
20.467	8.37e-08
20.46	8.3756e-08
20.453	8.3807e-08
20.446	8.3859e-08
20.439	8.391e-08
20.433	8.3966e-08
20.426	8.4017e-08
20.419	8.4068e-08
20.412	8.412e-08
20.405	8.4171e-08
20.399	8.4227e-08
20.392	8.4279e-08
20.385	8.433e-08
20.378	8.4382e-08
20.371	8.4433e-08
20.365	8.4489e-08
20.358	8.4541e-08
20.351	8.4593e-08
20.344	8.4644e-08
20.337	8.4701e-08
20.331	8.4753e-08
20.324	8.4804e-08
20.317	8.4856e-08
20.31	8.4908e-08
20.304	8.4965e-08
20.297	8.5017e-08
20.29	8.5068e-08
20.283	8.512e-08
20.276	8.5172e-08
20.27	8.5229e-08
20.263	8.5281e-08
